customer_id,first_name,last_name,email,phone,city,state,pincode,gender,age,segment,registration_date,last_login_date,is_verified,is_active,total_orders,total_spent
CUST06186,Kartik,Gupta,kartik.gupta337@hotmail.com,9943682658,Jodhpur,Rajasthan,149561,Female,19,Inactive,22-05-2023,21-12-2023,1,1,0,0.0
CUST06187,Manish,Joshi,manish.joshi885@gmail.com,9494575245,Dhanbad,Jharkhand,493831,Male,19,Regular,12-06-2025,12-06-2025,1,0,6,607615.95
CUST06188,Shweta,Mukherjee,shweta.mukherjee668@hotmail.com,9342524975,Vadodara,Gujarat,184355,Female,51,Regular,31-07-2024,18-04-2025,1,1,10,778761.13
CUST06189,Rahul,Roy,rahul.roy77@gmail.com,9948860851,Gwalior,Madhya Pradesh,602825,Male,62,Budget,06-07-2021,08-03-2024,1,1,5,405290.33
CUST06190,Deepak,Arora,deepak.arora738@gmail.com,9136989361,Guwahati,Assam,251195,Female,37,Premium,28-03-2022,14-08-2024,1,1,10,948842.46
CUST06191,Vishal,Jain,vishal.jain382@gmail.com,9349661254,Agra,Uttar Pradesh,393506,Male,64,Regular,30-04-2021,03-10-2023,1,1,3,113191.52
CUST06192,Tarun,Sethi,tarun.sethi180@hotmail.com,9915505662,Solapur,Maharashtra,429162,Male,27,Budget,10-02-2021,18-07-2024,1,0,0,0.0
CUST06193,Ravi,Jain,ravi.jain407@hotmail.com,9748077628,Hubli,Karnataka,636806,Other,49,Premium,29-02-2024,22-04-2025,1,1,8,655772.12
CUST06194,Sheetal,Choudhury,sheetal.choudhury952@gmail.com,9170972551,Jaipur,Rajasthan,420138,Female,53,Budget,13-11-2024,10-06-2025,1,1,3,46557.22
CUST06195,Bhavna,Mehta,bhavna.mehta643@hotmail.com,9867020146,Jaipur,Rajasthan,154854,Male,65,Premium,28-11-2024,21-01-2025,1,1,7,499508.32
CUST06196,Amit,Patel,amit.patel670@gmail.com,9906867571,Dhanbad,Jharkhand,662625,Male,61,Regular,08-11-2020,13-08-2023,1,1,7,668308.75
CUST06197,Aryan,Nair,aryan.nair920@yahoo.in,9396189892,Aurangabad,Maharashtra,297989,Male,42,Regular,16-04-2022,11-10-2023,1,1,6,325841.25
CUST06198,Vikram,Gupta,vikram.gupta777@yahoo.in,9850317103,Bhopal,Madhya Pradesh,562380,Female,34,Budget,12-09-2021,13-03-2024,1,1,4,202913.64
CUST06199,Aryan,Pillai,aryan.pillai590@yahoo.in,9132835723,Kanpur,Uttar Pradesh,580838,Female,49,Budget,04-11-2024,14-01-2025,1,0,5,224433.34
CUST06200,Suresh,Iyer,suresh.iyer203@yahoo.in,9849277250,Delhi,Delhi,333066,Female,54,Regular,26-12-2021,21-11-2023,1,1,4,102789.83
CUST06201,Divya,Shukla,divya.shukla371@gmail.com,9382298375,Mysuru,Karnataka,484189,Female,51,Regular,13-02-2023,05-05-2023,1,1,8,479305.06
CUST06202,Lakshmi,Sen,lakshmi.sen545@gmail.com,9507428490,Nashik,Maharashtra,417579,Female,54,Budget,13-06-2021,22-03-2023,1,1,2,60581.42
CUST06203,Ravi,Roy,ravi.roy278@gmail.com,9135860875,Thane,Maharashtra,521272,Female,37,New,28-05-2021,22-03-2023,1,1,6,209007.23
CUST06204,Ankita,Shukla,ankita.shukla815@hotmail.com,9140742157,Faridabad,Haryana,493645,Other,31,Budget,25-10-2024,21-01-2025,1,1,4,153954.68
CUST06205,Suresh,Nair,suresh.nair145@gmail.com,9738656429,Varanasi,Uttar Pradesh,690157,Male,28,Premium,29-12-2023,08-08-2024,1,1,8,602486.76
CUST06206,Shreya,Ghosh,shreya.ghosh340@gmail.com,9320334254,Nashik,Maharashtra,627983,Female,60,Inactive,18-11-2020,03-08-2021,0,1,0,0.0
CUST06207,Sneha,Kulkarni,sneha.kulkarni796@yahoo.in,9628683311,Faridabad,Haryana,463073,Male,20,Premium,15-04-2021,18-01-2025,1,1,7,116152.13
CUST06208,Akash,Bajaj,akash.bajaj843@yahoo.in,9258324684,Howrah,West Bengal,104618,Male,59,Regular,05-10-2023,19-02-2025,0,1,5,399659.34
CUST06209,Kavya,Sen,kavya.sen350@yahoo.in,9629156839,Rajkot,Gujarat,240609,Male,38,Regular,13-04-2021,31-01-2024,1,1,4,836690.32
CUST06210,Jyoti,Sharma,jyoti.sharma98@gmail.com,9367644892,Agra,Uttar Pradesh,314221,Male,55,Budget,27-08-2024,08-11-2024,1,1,3,72966.46
CUST06211,Aditi,Rao,aditi.rao359@hotmail.com,9504570911,Moradabad,Uttar Pradesh,241260,Male,62,New,12-10-2020,03-07-2021,0,1,4,55826.09
CUST06212,Aditi,Saxena,aditi.saxena59@hotmail.com,9732776534,Bareilly,Uttar Pradesh,397654,Other,21,Premium,26-10-2021,20-07-2022,0,1,3,72944.36
CUST06213,Omkar,Patil,omkar.patil645@gmail.com,9443893931,Gwalior,Madhya Pradesh,773141,Female,46,New,08-02-2024,16-07-2024,1,1,4,243367.22
CUST06214,Ashish,Ahuja,ashish.ahuja600@hotmail.com,9945205319,Kota,Rajasthan,248326,Male,22,Premium,14-09-2021,16-10-2023,1,1,3,69982.9
CUST06215,Kartik,Tiwari,kartik.tiwari919@yahoo.in,9299741274,Srinagar,Jammu & Kashmir,410601,Male,56,Budget,01-05-2022,14-09-2024,1,1,4,365542.62
CUST06216,Jyoti,Patel,jyoti.patel110@gmail.com,9645978383,Amritsar,Punjab,242082,Female,27,Inactive,05-06-2024,24-10-2024,1,1,0,0.0
CUST06217,Ananya,Yadav,ananya.yadav544@gmail.com,9465710855,Jodhpur,Rajasthan,183363,Male,33,Budget,23-02-2023,11-06-2023,0,0,2,931.92
CUST06218,Rajan,Arora,rajan.arora780@gmail.com,9947773185,Kolkata,West Bengal,755837,Male,34,Budget,07-11-2023,27-08-2024,1,1,1,11990.46
CUST06219,Neha,Chopra,neha.chopra475@gmail.com,9686111240,Nashik,Maharashtra,687573,Male,61,Regular,04-03-2024,08-01-2025,1,1,2,225784.61
CUST06220,Rahul,Verma,rahul.verma717@yahoo.in,9474256409,Howrah,West Bengal,380251,Male,40,Regular,02-02-2023,02-12-2024,1,1,9,352625.14
CUST06221,Arjun,Mehta,arjun.mehta289@gmail.com,9258194991,Meerut,Uttar Pradesh,286559,Male,33,Regular,25-01-2021,31-08-2022,1,1,9,628358.3
CUST06222,Amit,Choudhury,amit.choudhury500@gmail.com,9248188852,Ahmedabad,Gujarat,369667,Male,63,Regular,20-03-2022,11-05-2024,1,1,5,295855.09
CUST06223,Omkar,Shah,omkar.shah291@hotmail.com,9402012052,Solapur,Maharashtra,560736,Male,37,Budget,02-05-2024,19-03-2025,1,1,4,326134.48
CUST06224,Aryan,Mukherjee,aryan.mukherjee229@gmail.com,9972722483,Jodhpur,Rajasthan,107568,Male,38,Regular,01-05-2025,02-05-2025,1,1,7,355087.22
CUST06225,Tarun,Srivastava,tarun.srivastava677@gmail.com,9713834713,Allahabad,Uttar Pradesh,211298,Male,46,Budget,03-03-2025,20-06-2025,1,1,3,623576.91
CUST06226,Sanjay,Mukherjee,sanjay.mukherjee97@hotmail.com,9198617357,Tiruchirappalli,Tamil Nadu,706223,Male,55,Budget,25-01-2024,07-08-2024,1,1,3,204639.99
CUST06227,Arjun,Nair,arjun.nair206@gmail.com,9241224602,Agra,Uttar Pradesh,760102,Female,37,Regular,26-06-2023,18-03-2024,1,1,6,245199.55
CUST06228,Vijay,Saxena,vijay.saxena735@hotmail.com,9663893628,Tiruchirappalli,Tamil Nadu,135513,Female,52,Regular,08-05-2025,12-05-2025,0,0,7,327891.1
CUST06229,Rahul,Rao,rahul.rao890@hotmail.com,9540198763,Aurangabad,Maharashtra,767235,Female,41,Regular,23-10-2022,31-10-2023,1,1,4,610305.71
CUST06230,Omkar,Walia,omkar.walia9@gmail.com,9580632181,Raipur,Chhattisgarh,161889,Male,24,Regular,03-10-2020,01-11-2024,1,1,8,226174.43
CUST06231,Rajan,Malhotra,rajan.malhotra662@gmail.com,9188371931,Srinagar,Jammu & Kashmir,719632,Male,47,Budget,07-11-2020,30-01-2023,1,1,5,135342.83
CUST06232,Mohit,Joshi,mohit.joshi987@yahoo.in,9172897012,Mysuru,Karnataka,743767,Other,62,Budget,12-12-2024,07-02-2025,0,1,5,95100.94
CUST06233,Jyoti,Ghosh,jyoti.ghosh708@gmail.com,9544233506,Thane,Maharashtra,384551,Female,64,Premium,02-04-2024,20-05-2024,0,1,7,183771.36
CUST06234,Aarav,Chatterjee,aarav.chatterjee880@gmail.com,9984489145,Solapur,Maharashtra,721875,Female,24,Inactive,25-05-2025,29-05-2025,1,1,0,0.0
CUST06235,Arjun,Walia,arjun.walia967@gmail.com,9504735315,Madurai,Tamil Nadu,625290,Female,21,Budget,08-10-2020,28-11-2021,1,0,3,125414.09
CUST06236,Tarun,Joshi,tarun.joshi717@yahoo.in,9941915157,Srinagar,Jammu & Kashmir,797975,Male,21,Premium,14-05-2023,07-07-2024,0,0,11,563956.26
CUST06237,Vijay,Patel,vijay.patel296@gmail.com,9185888231,Moradabad,Uttar Pradesh,454770,Female,38,Regular,12-05-2024,23-12-2024,1,1,4,345325.34
CUST06238,Rahul,Mukherjee,rahul.mukherjee753@gmail.com,9884126573,Lucknow,Uttar Pradesh,708748,Male,61,Regular,16-04-2024,31-10-2024,1,0,8,227777.02
CUST06239,Kunal,Agarwal,kunal.agarwal745@gmail.com,9429314741,Hyderabad,Telangana,692582,Male,39,New,18-01-2025,28-05-2025,1,1,8,246093.17
CUST06240,Ishaan,Rao,ishaan.rao32@gmail.com,9784827632,Kolkata,West Bengal,384041,Female,62,Regular,23-08-2020,22-08-2023,1,1,9,353536.35
CUST06241,Kunal,Mishra,kunal.mishra209@gmail.com,9557973767,Kolkata,West Bengal,228827,Male,65,Inactive,18-05-2023,09-01-2025,0,0,2,287982.58
CUST06242,Harish,Kumar,harish.kumar725@gmail.com,9647469959,Raipur,Chhattisgarh,127893,Female,64,New,13-08-2024,06-10-2024,1,1,5,847339.68
CUST06243,Ashish,Dwivedi,ashish.dwivedi418@gmail.com,9494989815,Kanpur,Uttar Pradesh,195323,Male,56,Premium,04-09-2021,20-04-2022,1,1,11,775414.47
CUST06244,Anjali,Joshi,anjali.joshi20@gmail.com,9519239803,Thane,Maharashtra,597518,Female,30,Premium,02-02-2021,09-11-2022,1,1,11,768810.48
CUST06245,Rohit,Gandhi,rohit.gandhi975@gmail.com,9311847865,Dhanbad,Jharkhand,648488,Male,60,Regular,13-04-2024,30-01-2025,1,1,5,175482.1
CUST06246,Lakshmi,Walia,lakshmi.walia853@gmail.com,9727544795,Allahabad,Uttar Pradesh,660138,Male,38,Regular,14-11-2023,17-02-2024,1,1,6,178896.32
CUST06247,Mohit,Kulkarni,mohit.kulkarni654@gmail.com,9147834638,Faridabad,Haryana,174669,Male,50,Regular,22-09-2023,16-06-2024,0,1,5,423743.17
CUST06248,Aditi,Srivastava,aditi.srivastava338@gmail.com,9600003680,Ranchi,Jharkhand,448333,Male,21,Budget,10-11-2020,08-12-2022,1,1,4,19337.11
CUST06249,Raj,Kulkarni,raj.kulkarni633@gmail.com,9311936102,Nashik,Maharashtra,367538,Male,54,Regular,17-01-2024,08-11-2024,1,0,6,394811.13
CUST06250,Shreya,Chaudhary,shreya.chaudhary912@gmail.com,9930701247,Thane,Maharashtra,187959,Female,47,New,23-04-2021,06-11-2023,0,0,8,253744.74
CUST06251,Manish,Kumar,manish.kumar88@gmail.com,9244795905,Jodhpur,Rajasthan,778889,Male,33,Inactive,14-05-2022,24-12-2022,1,1,2,305457.69
CUST06252,Alok,Pillai,alok.pillai895@hotmail.com,9451838678,Varanasi,Uttar Pradesh,436942,Female,38,New,06-03-2025,04-04-2025,1,1,7,468843.03
CUST06253,Lakshmi,Arora,lakshmi.arora10@hotmail.com,9822204408,Nagpur,Maharashtra,311111,Female,27,Regular,26-10-2021,26-10-2024,1,1,6,193019.87
CUST06254,Aditi,Pandey,aditi.pandey165@gmail.com,9170062366,Ludhiana,Punjab,194252,Male,56,Budget,05-10-2024,11-10-2024,1,1,4,302638.45
CUST06255,Uma,Banerjee,uma.banerjee476@gmail.com,9514940456,Agra,Uttar Pradesh,277802,Female,42,Regular,11-03-2025,12-03-2025,1,1,5,199900.05
CUST06256,Madhuri,Bajaj,madhuri.bajaj380@gmail.com,9193855447,Hyderabad,Telangana,214100,Male,60,Budget,19-06-2022,05-08-2023,1,1,1,1768.62
CUST06257,Ankita,Gupta,ankita.gupta766@gmail.com,9884939570,Guwahati,Assam,630716,Male,18,Regular,21-07-2023,14-04-2024,1,1,3,44239.61
CUST06258,Sanjay,Kumar,sanjay.kumar174@gmail.com,9578091107,Meerut,Uttar Pradesh,279154,Male,56,Regular,17-09-2022,11-11-2022,0,1,5,904513.45
CUST06259,Tanvi,Gupta,tanvi.gupta557@gmail.com,9776257359,Hubli,Karnataka,478808,Male,55,Regular,05-11-2023,15-12-2024,1,1,5,425153.0
CUST06260,Nandini,Ghosh,nandini.ghosh8@gmail.com,9294680628,Firozabad,Uttar Pradesh,399719,Female,58,New,07-05-2023,17-04-2024,1,1,2,15124.07
CUST06261,Vikram,Bose,vikram.bose326@gmail.com,9747033958,Pune,Maharashtra,368174,Male,42,Budget,06-05-2022,20-06-2024,0,1,4,534393.35
CUST06262,Suresh,Reddy,suresh.reddy243@gmail.com,9194791378,Meerut,Uttar Pradesh,791979,Female,30,Budget,04-07-2020,13-01-2023,1,1,2,247504.7
CUST06263,Deepak,Jain,deepak.jain925@gmail.com,9932608720,Bareilly,Uttar Pradesh,717519,Male,37,Regular,05-11-2020,24-09-2021,1,1,4,51978.37
CUST06264,Dhruv,Bhatia,dhruv.bhatia166@gmail.com,9246721967,Meerut,Uttar Pradesh,353386,Male,59,New,08-03-2024,17-02-2025,1,1,4,517170.28
CUST06265,Omkar,Sethi,omkar.sethi957@gmail.com,9565890367,Rajkot,Gujarat,553107,Male,39,Budget,19-11-2021,27-12-2022,1,1,2,79759.43
CUST06266,Aryan,Joshi,aryan.joshi774@gmail.com,9950058861,Lucknow,Uttar Pradesh,498268,Male,47,Regular,12-09-2020,07-11-2020,1,1,5,179675.22
CUST06267,Lakshmi,Bose,lakshmi.bose535@yahoo.in,9195613069,Allahabad,Uttar Pradesh,606381,Female,55,New,09-12-2021,10-03-2025,1,1,4,307838.83
CUST06268,Manish,Kulkarni,manish.kulkarni498@hotmail.com,9933630658,Ranchi,Jharkhand,564521,Male,20,Budget,15-10-2020,06-02-2023,1,1,3,24692.91
CUST06269,Ankita,Patel,ankita.patel131@gmail.com,9387684352,Chandigarh,Chandigarh,435415,Female,61,Regular,17-01-2025,20-01-2025,1,1,10,822796.12
CUST06270,Vikram,Mishra,vikram.mishra135@gmail.com,9190373882,Jodhpur,Rajasthan,484349,Male,37,Premium,28-06-2023,04-05-2025,1,1,10,623881.13
CUST06271,Mohit,Chaudhary,mohit.chaudhary584@hotmail.com,9651490055,Amritsar,Punjab,463959,Female,37,New,23-03-2024,01-05-2024,0,1,4,56493.04
CUST06272,Raj,Shukla,raj.shukla973@gmail.com,9111136091,Aurangabad,Maharashtra,246758,Male,29,Regular,11-04-2022,06-08-2022,1,1,5,244240.99
CUST06273,Divya,Das,divya.das159@yahoo.in,9148657403,Srinagar,Jammu & Kashmir,592010,Female,19,Regular,16-01-2023,16-03-2023,1,0,4,601518.73
CUST06274,Alok,Mukherjee,alok.mukherjee522@gmail.com,9233178770,Nashik,Maharashtra,519659,Male,25,Premium,15-11-2021,09-02-2025,0,1,12,625494.64
CUST06275,Ananya,Bhatia,ananya.bhatia897@gmail.com,9399765572,Navi Mumbai,Maharashtra,190786,Female,31,Regular,20-03-2025,27-04-2025,1,1,5,648927.42
CUST06276,Sneha,Joshi,sneha.joshi842@gmail.com,9379224909,Dhanbad,Jharkhand,384619,Male,20,Inactive,21-09-2023,28-03-2025,1,1,0,0.0
CUST06277,Alok,Das,alok.das817@gmail.com,9667547040,Kanpur,Uttar Pradesh,301466,Male,21,New,24-06-2021,10-12-2022,1,1,3,21645.29
CUST06278,Rohit,Pandey,rohit.pandey342@gmail.com,9241738722,Amritsar,Punjab,557736,Male,21,Inactive,07-06-2025,19-06-2025,1,1,0,0.0
CUST06279,Kunal,Rao,kunal.rao595@yahoo.in,9276471823,Surat,Gujarat,693976,Female,55,Premium,24-08-2024,17-11-2024,0,1,5,179041.26
CUST06280,Akash,Chatterjee,akash.chatterjee459@hotmail.com,9757937521,Nashik,Maharashtra,219853,Male,32,Budget,28-10-2022,24-03-2024,1,1,1,21928.6
CUST06281,Uma,Mukherjee,uma.mukherjee82@gmail.com,9266413747,Jodhpur,Rajasthan,779610,Male,62,Regular,06-03-2021,17-01-2023,0,1,10,662834.61
CUST06282,Uma,Saxena,uma.saxena902@yahoo.in,9546897680,Thane,Maharashtra,278957,Male,54,Regular,24-10-2022,11-05-2024,1,1,5,436793.21
CUST06283,Pallavi,Dwivedi,pallavi.dwivedi745@gmail.com,9930304447,Bengaluru,Karnataka,406125,Other,54,Budget,22-12-2020,26-06-2024,1,1,0,0.0
CUST06284,Manish,Bose,manish.bose585@hotmail.com,9558515950,Indore,Madhya Pradesh,478043,Male,37,Regular,03-11-2021,11-03-2024,1,1,3,151085.11
CUST06285,Sneha,Mukherjee,sneha.mukherjee445@gmail.com,9547915614,Rajkot,Gujarat,170540,Female,35,Regular,06-07-2024,25-03-2025,1,1,1,79142.93
CUST06286,Akash,Yadav,akash.yadav497@gmail.com,9152507176,Howrah,West Bengal,743952,Other,29,Regular,07-05-2025,15-05-2025,0,1,7,648058.69
CUST06287,Shreya,Menon,shreya.menon17@hotmail.com,9505320534,Tiruchirappalli,Tamil Nadu,202912,Female,56,Budget,25-12-2021,06-05-2022,1,1,5,390078.83
CUST06288,Pooja,Walia,pooja.walia470@gmail.com,9969898717,Jaipur,Rajasthan,606997,Female,57,Inactive,10-01-2022,10-01-2022,1,1,0,0.0
CUST06289,Pooja,Desai,pooja.desai790@gmail.com,9965930088,Ahmedabad,Gujarat,135481,Male,53,Budget,02-05-2023,23-11-2024,1,1,2,25333.67
CUST06290,Raj,Gandhi,raj.gandhi298@hotmail.com,9399434558,Nagpur,Maharashtra,609210,Male,41,Regular,15-04-2024,02-05-2025,1,1,8,518447.86
CUST06291,Madhuri,Verma,madhuri.verma300@gmail.com,9949739123,Rajkot,Gujarat,429551,Male,27,New,05-02-2025,09-04-2025,1,1,2,238191.86
CUST06292,Chetan,Shah,chetan.shah499@yahoo.in,9655867129,Raipur,Chhattisgarh,281597,Female,27,New,19-06-2021,02-06-2025,1,1,4,47908.7
CUST06293,Omkar,Kapoor,omkar.kapoor37@gmail.com,9666666703,Srinagar,Jammu & Kashmir,444901,Female,62,Inactive,29-05-2022,14-11-2024,1,1,1,129041.15
CUST06294,Rakesh,Yadav,rakesh.yadav91@gmail.com,9258193802,Mumbai,Maharashtra,310399,Male,41,Regular,07-01-2025,08-04-2025,1,1,3,506835.7
CUST06295,Harish,Mehta,harish.mehta557@yahoo.in,9741992692,Firozabad,Uttar Pradesh,114075,Male,35,Budget,12-11-2024,17-02-2025,1,1,0,0.0
CUST06296,Ravi,Bhatia,ravi.bhatia696@hotmail.com,9906783219,Tiruchirappalli,Tamil Nadu,617065,Female,45,Budget,29-03-2022,14-12-2023,1,1,1,4933.71
CUST06297,Ashish,Das,ashish.das86@yahoo.in,9689078252,Amritsar,Punjab,182750,Male,56,Budget,30-01-2021,04-12-2023,1,1,4,466042.74
CUST06298,Raj,Kulkarni,raj.kulkarni296@gmail.com,9250910380,Nashik,Maharashtra,269541,Male,63,Regular,08-01-2021,01-10-2024,1,1,7,199415.34
CUST06299,Shreya,Ghosh,shreya.ghosh714@gmail.com,9502732806,Howrah,West Bengal,724501,Female,36,Budget,11-02-2022,19-08-2024,1,1,2,157285.33
CUST06300,Sneha,Iyer,sneha.iyer990@gmail.com,9138137098,Delhi,Delhi,727936,Male,31,Premium,25-11-2021,21-09-2023,1,1,11,526147.14
CUST06301,Manish,Tripathi,manish.tripathi9@gmail.com,9145026246,Nagpur,Maharashtra,613279,Female,21,Budget,06-07-2023,29-09-2023,1,1,2,52800.41
CUST06302,Mohit,Chopra,mohit.chopra684@gmail.com,9683379131,Hyderabad,Telangana,584888,Female,36,Premium,29-07-2020,20-05-2025,1,1,13,806772.18
CUST06303,Rahul,Pillai,rahul.pillai499@gmail.com,9923382275,Hubli,Karnataka,359635,Male,40,Regular,24-08-2022,22-10-2022,1,1,4,218840.15
CUST06304,Ankita,Kumar,ankita.kumar540@gmail.com,9283618349,Guwahati,Assam,280482,Female,36,Premium,01-04-2021,30-10-2023,1,1,11,424060.0
CUST06305,Harish,Reddy,harish.reddy533@hotmail.com,9204024929,Hyderabad,Telangana,660648,Female,49,Regular,16-04-2023,07-07-2024,0,1,11,419740.31
CUST06306,Dhruv,Das,dhruv.das961@gmail.com,9980538507,Vadodara,Gujarat,123424,Female,34,New,04-03-2025,29-05-2025,1,1,3,171073.9
CUST06307,Jyoti,Agarwal,jyoti.agarwal118@hotmail.com,9631527464,Jaipur,Rajasthan,530310,Female,36,New,14-10-2021,16-09-2022,1,1,4,129249.43
CUST06308,Aditi,Walia,aditi.walia226@gmail.com,9104363056,Nagpur,Maharashtra,430063,Male,32,Premium,28-07-2022,25-12-2023,1,0,5,396788.02
CUST06309,Divya,Chaudhary,divya.chaudhary66@gmail.com,9930391762,Vijayawada,Andhra Pradesh,638215,Female,22,Budget,27-12-2024,14-06-2025,1,1,4,321978.83
CUST06310,Varun,Tripathi,varun.tripathi492@gmail.com,9973757699,Indore,Madhya Pradesh,378827,Female,38,Regular,05-04-2025,06-05-2025,0,1,6,667680.02
CUST06311,Neha,Pillai,neha.pillai613@gmail.com,9541451435,Mysuru,Karnataka,200461,Female,64,Regular,07-02-2022,07-02-2022,1,1,5,142445.06
CUST06312,Madhuri,Sen,madhuri.sen166@gmail.com,9966316332,Hyderabad,Telangana,655041,Female,41,Inactive,29-04-2021,14-05-2021,1,1,1,115914.68
CUST06313,Chetan,Verma,chetan.verma837@gmail.com,9924581539,Agra,Uttar Pradesh,380826,Male,37,Regular,10-01-2023,13-02-2024,1,1,5,205352.33
CUST06314,Uma,Yadav,uma.yadav385@yahoo.in,9519832519,Surat,Gujarat,197206,Male,43,Regular,01-01-2025,13-05-2025,1,1,4,320993.53
CUST06315,Pallavi,Shukla,pallavi.shukla383@gmail.com,9310035273,Moradabad,Uttar Pradesh,700166,Male,64,Regular,07-03-2025,08-03-2025,1,1,4,850440.6
CUST06316,Mohit,Banerjee,mohit.banerjee102@hotmail.com,9265388007,Varanasi,Uttar Pradesh,392249,Female,34,Budget,08-12-2023,31-03-2025,1,1,5,70665.47
CUST06317,Raj,Das,raj.das388@gmail.com,9664466543,Delhi,Delhi,562196,Male,60,Premium,29-01-2021,18-07-2023,1,1,11,582798.88
CUST06318,Kartik,Gupta,kartik.gupta232@gmail.com,9557590570,Srinagar,Jammu & Kashmir,783597,Male,32,Regular,21-11-2024,28-01-2025,1,1,8,153628.47
CUST06319,Meera,Bose,meera.bose529@gmail.com,9130342881,Mumbai,Maharashtra,502060,Male,20,Regular,18-08-2021,06-01-2025,1,1,10,838876.78
CUST06320,Jyoti,Gupta,jyoti.gupta966@gmail.com,9294294439,Tiruchirappalli,Tamil Nadu,350434,Female,47,Regular,26-09-2022,05-05-2024,1,0,4,650735.75
CUST06321,Nandini,Arora,nandini.arora512@gmail.com,9709890601,Vijayawada,Andhra Pradesh,701936,Male,31,Premium,03-07-2020,27-05-2025,1,1,9,224511.57
CUST06322,Aarav,Srivastava,aarav.srivastava451@gmail.com,9231106208,Guwahati,Assam,293763,Male,46,Regular,13-07-2021,18-05-2024,1,1,6,594757.17
CUST06323,Lakshmi,Chatterjee,lakshmi.chatterjee965@gmail.com,9380019128,Raipur,Chhattisgarh,698431,Female,55,New,05-04-2023,16-03-2024,1,1,4,362051.08
CUST06324,Sneha,Arora,sneha.arora504@yahoo.in,9405338643,Bhopal,Madhya Pradesh,346566,Male,19,Regular,17-11-2022,07-10-2023,1,1,3,142807.71
CUST06325,Meera,Chopra,meera.chopra728@yahoo.in,9414397774,Bareilly,Uttar Pradesh,626436,Male,31,New,05-07-2021,19-03-2024,1,1,5,344303.76
CUST06326,Alok,Iyer,alok.iyer726@hotmail.com,9185494563,Indore,Madhya Pradesh,372755,Female,20,Premium,22-12-2020,02-03-2022,1,1,11,478498.49
CUST06327,Rajesh,Sen,rajesh.sen399@hotmail.com,9361060520,Vadodara,Gujarat,393950,Male,33,Premium,21-11-2022,12-09-2024,1,0,6,436639.97
CUST06328,Suresh,Joshi,suresh.joshi691@gmail.com,9438029581,Kanpur,Uttar Pradesh,260310,Female,18,Regular,22-04-2023,04-10-2024,0,1,6,515861.59
CUST06329,Aditi,Patel,aditi.patel463@gmail.com,9284023441,Kota,Rajasthan,591397,Female,33,Inactive,26-06-2021,30-12-2021,1,1,0,0.0
CUST06330,Varun,Malhotra,varun.malhotra803@gmail.com,9251708993,Ludhiana,Punjab,392400,Male,57,Budget,20-09-2022,25-04-2024,1,1,2,136307.37
CUST06331,Geeta,Patil,geeta.patil915@gmail.com,9497276624,Dhanbad,Jharkhand,155943,Male,25,Regular,11-04-2024,15-03-2025,1,1,8,776238.29
CUST06332,Shreya,Agarwal,shreya.agarwal396@gmail.com,9221877553,Vijayawada,Andhra Pradesh,115312,Male,53,Regular,12-09-2024,02-11-2024,1,0,5,460633.29
CUST06333,Dhruv,Shah,dhruv.shah453@gmail.com,9733432613,Jaipur,Rajasthan,204213,Male,34,Regular,19-11-2024,16-05-2025,0,1,8,357902.94
CUST06334,Ravi,Patel,ravi.patel544@hotmail.com,9108026169,Visakhapatnam,Andhra Pradesh,647972,Female,23,Budget,01-08-2020,28-09-2020,1,1,3,44623.59
CUST06335,Ravi,Bajaj,ravi.bajaj765@hotmail.com,9673679838,Tiruchirappalli,Tamil Nadu,252222,Male,18,Budget,08-11-2023,14-05-2024,1,1,1,2854.59
CUST06336,Manish,Bhatia,manish.bhatia100@gmail.com,9887217473,Chandigarh,Chandigarh,284612,Male,32,Premium,22-02-2022,08-06-2023,1,1,6,389836.0
CUST06337,Kartik,Dwivedi,kartik.dwivedi824@gmail.com,9244732040,Aurangabad,Maharashtra,774154,Male,22,Premium,03-08-2020,08-07-2021,0,1,6,217914.2
CUST06338,Vijay,Ghosh,vijay.ghosh770@yahoo.in,9373832246,Aurangabad,Maharashtra,454692,Male,28,New,20-08-2020,23-10-2021,1,1,3,226191.12
CUST06339,Deepak,Gandhi,deepak.gandhi15@gmail.com,9376654377,Amritsar,Punjab,262732,Female,47,Regular,21-11-2020,20-11-2023,0,1,4,253945.99
CUST06340,Raj,Agarwal,raj.agarwal567@gmail.com,9104575025,Tiruchirappalli,Tamil Nadu,390109,Female,48,Premium,20-06-2024,22-02-2025,1,1,11,287306.13
CUST06341,Jyoti,Chatterjee,jyoti.chatterjee684@hotmail.com,9898858395,Varanasi,Uttar Pradesh,392882,Male,43,Regular,10-10-2024,17-12-2024,1,0,3,26969.74
CUST06342,Varun,Bhatia,varun.bhatia990@hotmail.com,9661211674,Kolkata,West Bengal,221125,Female,32,Budget,30-01-2021,22-07-2023,1,1,3,45542.32
CUST06343,Kunal,Arora,kunal.arora606@gmail.com,9109307989,Tiruchirappalli,Tamil Nadu,590683,Male,44,Premium,21-02-2021,04-11-2024,1,1,9,763882.24
CUST06344,Sheetal,Ghosh,sheetal.ghosh263@yahoo.in,9432972221,Gwalior,Madhya Pradesh,731205,Male,63,Budget,15-04-2023,23-07-2024,1,1,2,325704.49
CUST06345,Priya,Bhatia,priya.bhatia871@yahoo.in,9851843148,Delhi,Delhi,531450,Male,49,New,11-09-2020,02-03-2025,1,1,3,14700.02
